postId,comment,score,topic
9f716f30055f11eb9375646e69d991ea,الكرة لم تتسبب فقط في انتشار الوباء بل هي مضيعة للوقت والامكانيات الهائلة ومرتع للاستغلال والاثراء الغير المشروع.شخصيا قبل انتشار المرض بكثير علقت عليها بسلبية كبيرة.في بلادنا الكرة لا تعني سوى الخسارة.وحتى نتائجها تتميز بخسارة كبيرة في الاموال والنتائج. ما قراته في المقال امر مهول وربما من اهم اسباب انتشار الوباء ولا يحتاج الى دليل.فالدليل قائم ينطق بالارقام. على الدول ان تستلخص العبرة مما يقع خاصة الدول المتخلفة التي جعلت من الميدان الكروي مجالا لصرف الاموال الطائلة وتخريب عقول الكثير من المتهورين ومن لا شغل لهم.لا اغتنم المناسبة للتعليق سلبا على هذا الميدان لكنه رايي منذ القديم.وقد راقني التعليق رقم 2 - ياسين الفكيكي.يشكر عليه.,14,sport
9f716f30055f11eb9375646e69d991ea,هرستونة الراس بهاد كورونا وعباد الله راها مجرد انفلونزا والحجر الصحي فعلوه فقط لحماية الناس المسنين وأصحاب الأمراض المزمنة لا تكون جاهليين الكثير منكم لا يعرف حتى ماهي كورونا ترددون كالببغاوات ما يقوله الإعلام فقط انشر رحنا كرهنا من الاسطوانة,-29,sport
9f716f30055f11eb9375646e69d991ea,"الطبيب الايطالي المرموق غييسبي ريموتشي مدير معهد الأبحاث الصيدلية ماريو نيغري في ميلان كشف في لقاء معلومات صادمة للصحافة الأمريكية والإذاعة الوطنية الأمريكية قبل ايام عن فيروس كورونا عندما قال: ان ""الأطباء في إيطاليا يتحدثون عن نوع من مرض الالتهاب الرئوي غريب جدا وحاد جدا أصاب بالخصوص كبار السن خلال ديمسبر الماضي بل حتى خلال نوفمبر الماضي، وهذا يعني أن الفيروس كان يجول على الأقل في منطقة لومبارديا قبل أن يصل الى اسماعنا انتشار الفيروس في الصين"".

وتعتبر إيطاليا الدولة الثانية في العالم الأكثر تضررا في العالم بعد الصين من فيروس كورونا رغم أنها قطعت كل اتصال لها بالصين وبعيدة جدا عنها، الامر الذي عزز رواية العلماء الصينيين الذين يصرون على انتشار الفيروس في الصين ولكن يطرحون نظرية المصدر الأجنبي، وسيزيد تصريح الطبيب الايطالي من المؤامرة بالاستهداف الذي تعرضت له الصين ودول أخرى، وهو ما عزز ايضا اتهام الناطق باسم وزارة الخارجية الصينية لامريكا بنشر الفيروس في الصين وتحدث عن وجود مختبر في ولاية ميريلاند الامريكية.",3,sport
9f716f30055f11eb9375646e69d991ea,"يستطيع الانسان دو مناعة ان ينقل المرض لانسان ليست له مناعة.
ومع تكرار الأسطوانة لم تفهم.
و التحليل حتى ف كورونا
سالات الكورة
#بقى_فدارك_متزورش_جارك",8,sport
9f716f30055f11eb9375646e69d991ea,عندما يصوت الناس عليك بالسالب هذا يعني بأن كلامك صحيح 100 /100 شكرا على تصويتكم واصلو بالتصويت بالسالب من فضلكم,-13,sport
9f716f30055f11eb9375646e69d991ea,عوض نبنيو مستشفيات ونوضفو فيها اولادنا، بقينا نتبعو ها كرة ها استديو دوزيم ها اراب ايدول ها مازاكان ها موازين ها فلان شو ها طاليس ها طاليسة..تنجيبو اللي يغني بملايين الدراهم، والإعلاميين تيضحكو علينا ، ومزالين تيجيبوهوم يقولونا نجلسوا فديورنا...والله الا عيب...خليوا بعدا ناس الدومين يتكلموا..وداك المغنيين والحلايقية حتى لوقت التفلية عاد جيبوهم يحاجيونا...دبا راه المعقول عفاكوم,9,sport
9f716f30055f11eb9375646e69d991ea,"اول من قالها اللاعب الارجنتيني Alejandro Gomez مهاجم اطلانطا الايطالي وليس ""the sun”",2,sport
9f716f30055f11eb9375646e69d991ea,مايضحكني هو انا بعض الناس يقارنون كورونا بيوم الساعة وكلهم أصبحوا متدينين مع انه 90 /100 منهم منافقين ولا استثني نفسي منكم لكي لاتغضبوا بعد ذهاب هذا الوباء ان متأكد ان ريما ستعود لعادتها القديمة كشعب كلحكومة,4,sport
9f716f30055f11eb9375646e69d991ea,"عاد تأكدت من الدور ديال الكورة فالعالم .
أبالرياضة نبني مجد أمتنا .... أم بالأفلام و الغناء ننتصر 
بل تمسك و عمل بكتاب .... و سنة يظهر عزنا و ننتصر 
من إعمار مساجد و تعلم .... تعود أمة لمجد مندثر 
فالمصائب آيات الرحمان لرد .... مريض القلب لم يمت",1,sport
9f716f30055f11eb9375646e69d991ea,فحال مقابلة بني ملال و واد زم عندنا,1,sport
9f716f30055f11eb9375646e69d991ea,الابناك والدولة مدارت والو على اقتطاعات القروض؟ خاص البنك ياجل الاسترجاع باش حتى الموظف يكون بعائلتو ويساهم فصندوق كرونا وما ديرش شي صعوبات التأجيل يكون للكل ومن بعد ترجع فلوسها را شحال وهي تتربح مع الناس. المرجو النشر,2,sport
9f716f30055f11eb9375646e69d991ea,أقول للطبيب ما هو رأيه في مقابلة ليفربول وأتلتيكو مدريد التي جرت في 11 مارس وكان الملعب غاص بالجماهير ازيد من 50 ألف متفرج في عز تفشي الوباء و في 13 مارس في لندن ازيد من 70 ألف متفرج في ملعب سباق الخيول و الله أشياء تقع محيرة هل المملكة المتحدة لم تكن تعلم بالوباء,8,sport
9f716f30055f11eb9375646e69d991ea,"تسونامي كورونا جاء نتيجة المباريات الكروية التي تشهد الاختلاطات والزحامات والصراخ فوق تحت تحت فوق رشاشات من الشظايا الملقات على الرؤوس الحاملة للفيروسات خصوصا انها مباراة شهدت غزارة من الاصابات او الاهداف.
اينما وجد زجام اختلاط يوجد الفيروس لذلك لتجنب العدوى يجب تجنب اسبابها
لالاشارة فانه عادة ما يعود الحجاج مريضون لا ادري هل بسبب الاخلتاط ام بسبب التعب’’’’’’’’’’؟؟؟؟؟؟؟؟؟",1,sport
9f716f30055f11eb9375646e69d991ea,"رد على تعليق : 46 – Ben
منين تشدك الهدوى او تشد شي واحد من عائلتكم ذيك الساعة غا تبقى تترعد غا تبقى ترجف وتتلف ليك الباب
المهم العدو ديالك ما تتناش ليه المرض او الوباء بالخصوص لانه غا يوصلك غا يوصلك مباشرة او غير مباشرة

رد على تعليق: 49– Haron

لايك او دسلايك ليس معيارا : واش رايك صائب ام خاطئ
•	البعض لهم منطلق او مرجعية ايديولوجية
•	البعض منطلق معرفي علمي والعكس صحيح نظرا للامية المركبة 
•	البعض الاخر يحكم على الاسلوب والاخطاء الاملائية
•	بعض الاحيان يكون لايك او ديسلايك عشوائي فقط الى اخره .....",2,sport
9f716f30055f11eb9375646e69d991ea,"تاييدا للتعليق 8 - لحظة عرفان
ساشاركك نفس الراي في ما تم ذكره
فكل التقدير للجامعة الوطنية لكرة القدم و على رأسها السيد فوزي لقجع
على اجراء المباريات بدون جمهور تفاديا للعدوى
ونتمنى مستقبلا ان تتم المياريات بدون جمهور حتى يتم ايجاد الدواء لهذا الفيروس اللعين 
والذي ستنتصر عليه الانسانية في اقرب الاجال بدون ادنى شك في قدرات الانسان في التغلب عليه سريعا لان كرة القدم والرياضة مهمة جدا اقتصاديا واجتماعيا وصحيا ونفسيا واخلاقيا وفنيا و ................",1,sport
9f716f30055f11eb9375646e69d991ea,جل المعلقين يتكلمون على ان كل من يعيش في ايطاليا فهو حامل لكوفيد 19 !!! انا قاطن في ايطاليا و منذ عقود و لم اصاب بالمرض و الحمد الله بل سكان ايطاليا 60 مليون فهل كلهم حاملين للفيروس؟؟؟ وا لمغاربة إتقوا الله عز و جل و قوموا بحماية انفسكم فهاذا وباء عالمي في كل بلدان المعمور الفرق فقط ان هناك دول قادرة للمواجهة و لو بنسبة و هناك دول غير الله معاها,1,sport
9f716f30055f11eb9375646e69d991ea,"عوض ان يستثمر العالم في الاكتشافات العلمية يستثمرون في كرة القدم وهذه هي النتيجة انتشار الأوبئة وانتقالها بسرعة من مكان إلى اخر . أقول هذا لان عالم في المختبرات يتراوح اجره الشهري بين عشرين الف درهم وخمسين الف درهم على الأكثر بينما ميسي أو رونالدو مثلا الأجر الشهري لكل واحد يفوق مليون درهم مع العلم ان اغلب لاعبي كرة القدم مستواهم الدراسي متدني جدا واصلا كرة القدم لا تنفع الإنسانية في شيء لهذا أقول انه يستحيل اكتشاف لقاحات وادوية بسرعة وخاصة في هذا الوقت العصيب لان ميزانيه الألحان العلمية قليلة جدا مقارنة مع ميزانية نادي لكرة القدم
قولوا لرونالدو وميسي ان يجدو لقاحا أو دواء لفيروس كورونا. يجب على الدول ان تغير من استراتيجياتها اتجاه البحث العلمي",0,sport
9f716f30055f11eb9375646e69d991ea,"هذه الدول الرأسمالية همها الوحيد هو تحقيق الارباح و تكديس الاموال بأي طريقة, يجب اعادة النظر في هذا بعد كورونا",0,sport
9f716f30055f11eb9375646e69d991ea,"Haron 47
هذا إن دلّ على شيء فإنما يدل على أن راسك قاصح وكما يقولون ""لايح ليها""
العالم كله على قدم وساق ضد هذا الوباء و أنت....!!!!!
صافي يظهر أي معدنٍ تنتمي إليه.",0,sport
a044ba0a055f11eb8bab646e69d991ea,أكبر مستفيد من هذا التوقف هو فريق إتحاد طنجة الذي كان يسير بتباث لمرافقة رجاء بني ملال. غير أن هذا التوقف سيمكن إتحاد طنجة من إلتقاط الأنفاس وإعادة ترتيب الأوراق فالمنافسة ستكون شزسة مع واد زم،الحسنية، ألمبك خريبكة و الزمامرة,3,sport
a044ba0a055f11eb8bab646e69d991ea,"بعيدا عن التعليقات أود أن أشكر كل موظفي جريدة هسبريس على المجهودات التي يقدمونها لنا خصوصا في هذه الظروف الصعبة التي يشهدها العالم 
أقول لكم شكرااا شكرااا شكرااا 
كان معكم محمد من مدينة بركان",14,sport
a044ba0a055f11eb8bab646e69d991ea,هناك اربع دول لديها بطولات قوية في العالم تفكر في إلغاء الموسم،ايطاليا اسبانيا بريطانيا وفرنسا،بينما نحن نستعد ونحضر لإتمام الموسم،هذا لا يقبله عقل,12,sport
a044ba0a055f11eb8bab646e69d991ea,هذا الرجل أنزل شباب الريف الى القسم الثاني ثم ذهب الى تطوان و جعلها على حافة النتائج السلبية و اليوم اتحاد طنجة و غذا الرجاء مثلا هههه,2,sport
a0f35aa4055f11ebba36646e69d991ea,امرابط انسان خلوق ومتواضع فيه شهم المغاربة الاحرار احبك ايها البطل,55,sport
a0f35aa4055f11ebba36646e69d991ea,سبحان الله هدا الانسان اينما حل ورتحل تجد صيته بالانسانية والاخلاق الطيبة وعدت ليس بغريب عليك يا بطل. بارك الله فيك لانك تملك وجه المغاربة بوجه جميل لك كل الاحترام والتقدير,38,sport
a0f35aa4055f11ebba36646e69d991ea,امرابط رجل انساني و متوضع و طموح,21,sport
a1add358055f11ebb2e5646e69d991ea,في الوقت الراهن يجب على اليابان تحمي راسها ومتفكرش فالالعاب الاولمبية وخا خسروا فلوس كثيرة باش اوجدوا لكن الصالح العام اهم,19,sport
a1add358055f11ebb2e5646e69d991ea,"فاطمة الزهراء بوفارس.. لا أعلم لماذا خطرتي لي على البال بمجرد سماع هذا الخبر .
أتمنى فعلا ان تكون هناك تغييرات على برنامج الاقصائيات حتى نراك في طوكيو..",17,sport
a1add358055f11ebb2e5646e69d991ea,القرار مشجع لكل الرياضيين ولهم الوقت الكافي لكي تتم السيطرة الشاملة على هدا الوباء و اكتشاف الدواء وتلقيح الشعوب وهي في صالح كل الدول العالم.,1,sport
a1add358055f11ebb2e5646e69d991ea,"تأجيل المبياد طوكيو إلى صيف 2021 كان قرارا صائبا في ظل
تفشي جائحة كورونا",4,sport
a33bf33e055f11ebb64e646e69d991ea,ازاروا لاعب كبير وخلوق ويستحق اللعب باحسن الدوريات ونيته الحسنة وحبه للاهلي لم يشفع له بالبقاء بالنادي ولكن حظه السعيد حمله الى بطولة قوية هي البطولة السعودية واتمنى ان يتمكن الاتفاق من شراء عقده ليفتح له افاقا واسعة مستقبلا.وكما ان بعض المصريين سامحهم الله ونجاهم من كورونا يكرهون اللاعب ولايودون وجوده بالاهلي.,8,sport
a3e1a598055f11eba1c1646e69d991ea,ماذا قدم لنا نجوم كرة القدم الذي يتقاضون أجور خيالية لا شيء الآن نحتاج لأطباء و ممرضين و مستشفيات,10,sport
a3e1a598055f11eba1c1646e69d991ea,نعم الخبر!!!! سئمت الكرة وتعاليق صحافيي الكرة وصراخ محبي الكرة!!!! كرهت اقتحام الكرة لكل القنوات! كرهت كل من يحوم حول الكرة، وكل من يجري وراءها إلا الأطفال... تشجع الجشع والعنف والفساد... ما شأن اصحاب البطون المنتفخة والرياضة؟؟؟ استغرب لما اسمع رجلا بالغا راشدا وأبا لأسرة ينفعل ويصرخ بسبب الكرة التي هي اصلا لعبة لأطفاله ولحفدته... الرياضة رياضة، واللعب للأطفال... وللمراهقين من الكبار.... ثم... الآن، ليس وقتا للعب.,4,sport
a4a609f4055f11eba77d646e69d991ea,تأخرتم كثيرا في اتخاذ هذا القرار . فكل إسبانيا عمتها الجائحة. نطلب الله أن يلطف بنا و بكم .,11,sport
a4a609f4055f11eba77d646e69d991ea,دابا العالم كامل لاعب ضد المنتخب الكوروني . والفوز في الشوط الاول للمنتخب الكوروني. تنتمى يفوز العالم في الشوط الثاني وتنتهي هاد المبارة على خير . اما راه كاينين خسائر بشرية كثيرة .,40,sport
a4a609f4055f11eba77d646e69d991ea,الناس في هذا الوقت بالذات لا تبحث عن المتعة بل عن النجاة من هذه المصيبة عافانا الله واياكم منها,13,sport
a4a609f4055f11eba77d646e69d991ea,"يجب إيقافها إلى الابد. دمرت الشباب. وصنعت من أميين أبطال و شخصيات. إنتشار حوانت الرهان في كل مكان. من يستفيد مما يسمى كرة القدم. مدرب يحصل على الملايين من الاروهات من أجل وضع خطة أي خطة. نريد خططه الأن لمحاربة الجائحة . مرتزقة في جميع القنوات. 
كلاسيكو الأرض. ماذا إستفدتم من الكلاسيكو . صنعتم من ميسي الذي لم يدخل المدرسة يوما بطلا و شخصية. أوقفو هذه المهزلة",33,sport
a4a609f4055f11eba77d646e69d991ea,كلام حكيم جميل من عمر بارك الله لك,9,sport
a4a609f4055f11eba77d646e69d991ea,مزل تعليق 4 خويا عمر بعدا هما عندهم الكورة اعندهم طبيب اعندهم المختبرات اعندهم الاقتصاد يعني عايشين امتقدمين اكيقلبو على الدوا القاح الاوربيين كاملين عدد الاصابات الا كانت غي المغرب الي كاينة في اوربا الخبار في راسك كيف كانت تكون النتيجة . حنا العرب كنتسناو يا اما يعطيونا دوا منين يلقاوه الا نموتو الا نبقاو في ديرونا تانموتو بالجوع,0,sport
a4a609f4055f11eba77d646e69d991ea,عتقوا حتى الناس لي كيخليوهم يموتون قدام عينيهم بقا ليهم غير الدوري الاسباني. يا ريت لو الملايير التي تصرف على اللاعبين و المدربين والكرة ككل تصرف لبناء المستشفيات وتجهيزها لمثل هذه الكوارث. ويعاونو بها الدول الفقيرة أيضا.,6,sport
a4a609f4055f11eba77d646e69d991ea,اللهم رفع عنا البلاء يارب العالمين⁦❤️⁩ قولوا امين,5,sport
a4a609f4055f11eba77d646e69d991ea,تأخرتم كثيرا في اتخاذ القرار فل تجدو حل في أقرب وقت وشكرا,0,sport
a552f2ae055f11eb916f646e69d991ea,يا أصحاب الكرة الذهبية يا رموز الرياضة المغربية العالميين يا قائدي الأولترات؛اخرجوا من جحوركم وتوجهوا لمحبيكم بكلمة توجيهية للمكوث بالمنازل تساهمون بها في مجهود الدولة للحد من هذا الوباء.اتخذوا كافاني أسوة حسنة.,1,sport
a552f2ae055f11eb916f646e69d991ea,كم تساوي تصريحات ونصائح هذه النماذج وما فائدتها؟ هؤلاء أتفه مما يركضون وراءه: بضع كرامات من الريح... من المفيد الإنصات للمختصين، لا للفاشلين التافهين.,-7,sport
a552f2ae055f11eb916f646e69d991ea,... Encore un vaurien qui parle !!! Laissez la parole aux spécialistes et occupez-vous de vos 450 g de... vent !!!!!,-3,sport
a60a3f78055f11eb9854646e69d991ea,اللهم اشفه شفاء لا يغادر سقما، واشف جميع مرضى المسلمين من هذا البلاء.,95,sport
a60a3f78055f11eb9854646e69d991ea,مروان من اصل مغربي نتمنى له الشفاء وللناس من مختلف الأجناس نسأل الله العلي القدير. ونتوسل إليه ضارعين. ندعوه جل شأنه وعظم أمره. خوفا وطمعا أن يرفع البأس ويشفي الناس. ولاحول ولاقوة إلا بالله العلي العظيم.,41,sport
a60a3f78055f11eb9854646e69d991ea,"بالنسبة لمدربي المنتخبات الوطنية لي كتلقاو رواتب خيالية وفهاد الظرفية,واش معقول هادشي?",12,sport
a60a3f78055f11eb9854646e69d991ea,السلام الله يشافيه ويشافي جميع أمة محمد عليه الصلاة والسلام,3,sport
a6c8886e055f11ebae0e646e69d991ea,اللهم يارب شفي المسلمين وبعد علينا هدا الوباء اللهم نصر المسلمين والمسلمات على هدا المرض,19,sport
a6c8886e055f11ebae0e646e69d991ea,مداعبته الكرة لايعني أنه متحضر،أغلب الأسر المهاجرة أمية وجاهلة وذلك ينتقل لأبنائهم ،نموذج سيئ لأبناء المهاجرين الذين تنقصهم التربية,125,sport
a6c8886e055f11ebae0e646e69d991ea,هذا مساهم حتى بش ريال .. و المشكل مابغ يشد دارو,54,sport
a6c8886e055f11ebae0e646e69d991ea,لعقل صغير لم يتعلم من أخطاءه الماضية,87,sport
a6c8886e055f11ebae0e646e69d991ea,لاعب فاشل و مستهترالكل يتذكر حادت قتله لدلك الشاب في مراكش نتيجة السرعة و السكر لا يملك اي مقومات للنجاح انصح النادي بتسريحه فورا,148,sport
a6c8886e055f11ebae0e646e69d991ea,بحال هاد النماذج لايمتلون المغاربة إنما يمتلون أنفسهم فقط ، كان بالأحرى حبسه أو فرض غرامة عليه حتى يكون عبرة,90,sport
a6c8886e055f11ebae0e646e69d991ea,تصرف صبياني و غير مسؤول. أتأسف على سلوك هذا اللاعب ذي الإمكانيات التقنية الكبيرة...,49,sport
a6c8886e055f11ebae0e646e69d991ea,هاذي سميتها البسالة و الضسارة، هاذ خونا كيدمر المستقبل الكروي ديالو شوية بشوية. كيفكرني بعادل تاعرابت لي كان ماشي فواحد المستوى عالمي و لكن نظرا لعدم انضباطه و التبرهيش ضيع اهم سنوات فالمسيرة الكروية ديالو و هاهو كيسبيري مع فراقي عيانين. و نفس الشي غادي يوقع لهاذ خونا حارث من بعد قتله لمواطن فحادثة سير فمراكش بدأت اشك انه ربما كان مخدرا او في حالة سكر.,30,sport
a6c8886e055f11ebae0e646e69d991ea,C’est un gamin. Point à la ligne,18,sport
a6c8886e055f11ebae0e646e69d991ea,"هذا، أنا كنت أحبه كلاعب لٰكن التهور الأول الذي يعرفه المتتبعون (لا أريد ذكره )ووووووكثيرٍ من الحالات هنا وهناك
أصبح باسل بالمعنى المغربي (أكثر من الحموضة)؛لكن ربما تسري عليه المقولة: لا تعاشر نفساً شبعت بعد الجوع فإن الخير فيها دخيل- وعاشر نفساً جاعت بعد الشبع فإن الخيرفيها أصيل ،
كان عليه أن يكون قدوة لما فيه الخير للشباب . والله المستعان.",27,sport
a6c8886e055f11ebae0e646e69d991ea,لو كان جسمه سليما بالفعل ما كان ليقدم على هذا التهور، ولن يتعلم مستقبلا لان به داء الغرور للاسف وفي دولة تقدر الظروف حق قدرها .,8,sport
a6c8886e055f11ebae0e646e69d991ea,"لاعب أرعن ولا يتعلم من الأخطاء. 
ساهم مساهمة رئيسية في انهزام المنتحب المغربي أمام إيران في نهائيات كأس العالم 2018 بسبب إفســاده للّعب الجماعي واحتفاظه الأناني بالكرة. حتى أن المدرب رونار يومها لم يدخله بعد تلك المباراة في تشكيلة المنتخب أبدا وحسنا فعل.",21,sport
a6c8886e055f11ebae0e646e69d991ea,استفذ من تجربة الاعب تاعرابت الله يبعد علينا هذا الوباء,9,sport
a6c8886e055f11ebae0e646e69d991ea,"اعتذار غر مقبول لست. المرة الاولئ او الآخيرة لهدا. الاعب بالأمس كانن. مدمن على القمار و وووووو وقدم. اعتذار للجمهور وناديه وهو. الان بفعل نفس الخطآ هدا لذلك جب ردعه لعقاب داخل ناديه مع عدم تأدية راتبه
وارغامه لعمل جمعوي",7,sport
a6c8886e055f11ebae0e646e69d991ea,لاعب متهور وفاشل الشيشة زعما,8,sport
a6c8886e055f11ebae0e646e69d991ea,"Ce mec là est un gamin, il faut qu'il revoie son éducation. Irresponsable, gâté en plus il n'a rien dans la tête sauf un ballon rempli d'air. Rappelez-vous il a fauché la vie à un jeune piéton à Marrakech. Pour ce monsieur ne mérite aucun respect!",9,sport
a6c8886e055f11ebae0e646e69d991ea,اعتذاره مامقبلش ما نسمحوش لحنى واحد خرج باش ينوض الفتنة الامر ما كايتعلقش غير بيك الامر كايتعلق باسر بواليدينا بجدودنا باحبابنا هادوك لي خرجو المظاهرات الله ينتقم منهوم حيت غاديين يخرجو على البلاد و غايتسببو بالموت دبزاااف دناس الا بقاو مستامرين على الجهل,3,sport
a6c8886e055f11ebae0e646e69d991ea,كاين لي عندو خوتو مراض واليديه بحالي مثلا عندي خويا فيه السرطان و المناعة ديالو كايحا يجيه كورونا يموت فالبلاصا اتاقااو الله و جلسو فديوركوووم,9,sport
a6c8886e055f11ebae0e646e69d991ea,هذا اللاعب عادل تعرابت جديد،عليه ان يتعلم من تعرابت الذي قتل مسيرته بالتبرهيش,4,sport
a6c8886e055f11ebae0e646e69d991ea,اخواني انسيتوا رؤوسكم!ارحموا من في الأرض يرحمكم من في السماء واتقوا الله و استغفروا!,0,sport
a77dd85c055f11ebbf2d646e69d991ea,هههه. و راه كلشي واقف هاذ الساعة. نلتزموا بالحجر الصحي و نتجاوزوا الأزمة. و من بعد نشوفوا السي السلامي.,33,sport
a77dd85c055f11ebbf2d646e69d991ea,انا احب الرجاء و الوداد في نفس الوقت. إنها فرق عريقة ودات تاريخ حافل.... جمال السلامي انسان خلوق و له غيرة على الوطن. زد على ذلك مهاراته و النتاءج تشهد له بامكانياته الباهره. دعوووووه بسلام.... و الوقت ليس للكرة أو لمتل هاته التفاهات... الكل يعطي الاولوية لتشجيع فريق واحد وطني الا و هو الفريق الطبي والسلطة المغربية التي تضحي من اجل سلامت هدا البلد الحبيب المغرب. عاش المغرب بكل رجاله من شرطة قوات مساعدة جيش و..... و عاش الملك محمد السادس,34,sport
a77dd85c055f11ebbf2d646e69d991ea,التصريحات التي أدلى بها واتهاماته المبطنة الجامعة الناس آخرين دون ادلة يعني كلام في كلام من انسان يفترض فيه ان يتحلى بالموضوعية وأخلاق المهنة بدل إثارة الفتن.يسنحق أكثر من هذه العقوبات لتكون عبرة له ولغيره.انتهى.,-35,sport
a77dd85c055f11ebbf2d646e69d991ea,"الله يهديكم
هل هذا وقت الاستاناف
حركة الرياضة في العالم مشلولة
الرجوع الى الله",32,sport
a77dd85c055f11ebbf2d646e69d991ea,ربما هذا ليس وقت هذه التفاهات لأن الإنسانية اليوم تحارب لأجل البقاء من وباء يحصد الأخضر و اليابس.,33,sport
a77dd85c055f11ebbf2d646e69d991ea,هذا ماشي وقت شكون غايبقا او شكون غادي يمشي.حنا وقت التضامن مصلحة المغرب اهم المصالح الهامشية... اللهم ارفع عنا البلاء.,21,sport
a77dd85c055f11ebbf2d646e69d991ea,توقيف السلامي في هذه الظروف نعمة وليست نقمة,6,sport
a77dd85c055f11ebbf2d646e69d991ea,السؤال المطروح لماذا خرج هذا التسجيل ؟ وهل الشخص الذي أخرجه عن غدر أو عن إتفاق بين الطرفين؟,2,sport
a77dd85c055f11ebbf2d646e69d991ea,"ما قاله يعتبر جناية فَلَو كان هناك قانون في هذا البلد يطبق على الجميع لكانت هناك مسطرة المتابعة القضاءية !!
لكن ما العمل في ضروف الكيل بمكيالين والعدالة الانتقائية وتقديس ميدان الكرة لانه من الناحية السياسية يعتبر اكبر مهدء ومخدر لهذا يحضى بالأولوية المطلقة وفوق كل اعتبار وله كل الاموال !!
اما فريق الرجاء فهو بطل العالم في التباكي",-12,sport
a77dd85c055f11ebbf2d646e69d991ea,المفروض أن يكون للمرء موقف واحد لا أن يكون له موقف رسمي وآخر غير رسمي!!!,1,sport
a77dd85c055f11ebbf2d646e69d991ea,كان يوما ما لا يستميت عن ذكر وفاء الجامعة عليه؛و هو الذي كان بالأمس القريب يحلب من ثدي الجامعة ؛و هاهو اليوم ينكر كل شيء في رمشة العين؛ مثل هؤلاء ينظرون فقط إلى مصالحهم في لحظة معينة,-2,sport
a77dd85c055f11ebbf2d646e69d991ea,العالم يعيش أزمة ولا نعرف كيف ستخرج منها بسلام.ولقد تبين لي أن كرة القدم والملاهي والمقاهي لا تساوي شيئا.,10,sport
a77dd85c055f11ebbf2d646e69d991ea,واش حنا في كرونا ولا في الرجا و هنيونا من صداع كرتكم و ديوها في صحتكم و صحة اقاربكم عافاكم الله فالبال هذه الايام مشغول بما هو اهم من الرجاء انها عافية المغاربة ضد هذه الجاءحة التي تجند لها الجميع من ملك البلاد المفدى ، الحكومة و عامة الشعب من طنجة ارى لكويرة.,3,sport
a77dd85c055f11ebbf2d646e69d991ea,يجب إيقاف كرة القدم إلى الأبد. ماذا ربحنا من كرة القدم . صنعنا الشغب و تخريب الممتلكات . و جعلنا من أميين أبطال. شرذمة تستفيد من أموال طائلة. المدرب 100مليون . حشومة. كأنه مدير في أكبر مركز للبحث العلمي.,3,sport
a77dd85c055f11ebbf2d646e69d991ea,"البلاد فييين وانتوما فييين
الان الكل طالب السلامة ماشي السلامي
لك الله يا وطني 
ابتليت بكائنات غريبة",1,sport
a82a37fe055f11ebbb7b646e69d991ea,السلام عليكم هدا جميل ولكن في الوقت الحاضر نريد معرفة هل تحركت روح الوطنية للمساعدة ضد هدا الوباء هدا سؤال موجه للجميع الرياضين و......,14,sport
aa483d34055f11eb9c9f646e69d991ea,"المغاربة رياضيين وفنانين وووو ومن عامة الشعب كانو هم السباقين بالعالم لهذه المبادرة وقامو بنُصح وتوجيه المغاربة بالبقاء بمنازلهم لتفادي المرض 

والمغاربة هم أول شعب يتطوع لمد يد المساعدة لمحيطه ومجتمعه سواء كانت مساعدة مالية أو بوضع أنفسهم لخدمة الفئات المحتاجة لهم

والمغاربة كذلك بمختلف انتماءاتهم ومن مختلف دول العالم كانو أول من يتبرع لصندوق كورونا لمساعدة بلادهم على اجتياز هذه الأزمة
وحتى مواقع التواصل فهي مملوءة عن آخرها برسائل المغاربة من مختلف دول العالم كلها تحذر المغاربة من المرض وتنصحهم لتفاديه وغيره وغيره
وكل هذا لم نراها بأي شعب آخر بالعالم ولهذا أصبح الكثير من الشعوب يقلد المغاربة فيما قامو به 

بصراحة كورونا أظهرت المعدن الحقيقي للمغاربة وأظهرت كذلك وعيهم ونضجهم في التعامل مع الأزمات عكس غيرهم من الشعوب",13,sport
ab0e0674055f11eb8f5a646e69d991ea,"كي المسنين كي الشباب، كلشي كيضربو كورونا.
نبقاو كلنا فديورنا.",85,sport
ab0e0674055f11eb8f5a646e69d991ea,"ديبالا او رونالدو او ميسي واحد من الناس اجمعين.. هنا يتساوى الغني والفقير.. المغمور والشهير.. الكل سواسية عند العليم القدير.
نسأل الله أن يرفع غضبه عن الناس أجمعين وعنا معهم انه بالاجابة جدير.",132,sport
ab0e0674055f11eb8f5a646e69d991ea,اجتاح الفيروس حياتنا..و ما ترك بقعة إلا و وضع بيضته في وسطها..كل المجالات تعاني و تصدر عويلا كثكلى ما بيدها حيلة.. فاللهم اعف عنا و ارحمنا و لا شفاء غير شفاؤك..,30,sport
ab0e0674055f11eb8f5a646e69d991ea,"السلام علیکم , شفاء مصابه ثالته من کورونا بالمغرب ,وهی سائحه فرنسیه من جنسیه سنیغالیه ,تبلغ من العمر 64 کانت مصابه بامراض مزمنه.",36,sport
ab0e0674055f11eb8f5a646e69d991ea,"إنه كوونا لا يعرف الغني ولا الفقير 
لطفك يالله،",21,sport
ab0e0674055f11eb8f5a646e69d991ea,"اسمعو اخواني دخل ححر صحي تطوعي لم يجبره احد على القيام بالواجب .
هنا يظهر الوعي وااللا وعي",20,sport
